DISTANCE,DETECT,RSSI_DEC,FREQUENCY,ID,N,READ,READ_RATE
140,0,0,0,e20051397201021218904d7d,10,0,0.00
150,0,0,0,e20051397201021218904d7d,10,0,0.00
160,0,0,0,e20051397201021218904d7d,10,0,0.00
170,0,0,0,e20051397201021218904d7d,10,0,0.00
180,0,0,0,e20051397201021218904d7d,10,0,0.00
190,0,0,0,e20051397201021218904d7d,10,0,0.00
200,0,0,0,e20051397201021218904d7d,10,0,0.00
210,0,0,0,e20051397201021218904d7d,10,0,0.00
220,0,0,0,e20051397201021218904d7d,10,0,0.00
230,0,0,0,e20051397201021218904d7d,10,0,0.00
240,0,0,0,e20051397201021218904d7d,10,0,0.00
250,0,0,0,e20051397201021218904d7d,10,0,0.00
260,0,0,0,e20051397201021218904d7d,10,0,0.00
270,0,0,0,e20051397201021218904d7d,10,0,0.00
280,0,0,0,e20051397201021218904d7d,10,0,0.00
290,0,0,0,e20051397201021218904d7d,10,0,0.00
300,0,0,0,e20051397201021218904d7d,10,0,0.00
